url,name,make,model,year,color,mileage,mileage_unit,price,price_currency,availability,engine_type,fuel_type,transmission,vehicle_configuration,highlight_items,feature_highlights,feature_options,trim,location,vehicle_age,stock_number,dealer_name,mileage_analysis,fuel_economy_city,fuel_economy_highway,fuel_economy_combined,fuel_cost_cents_per_litre,specs,description,price_analysis,price_analysis_market_price,price_analysis_evaluation
https://www.autotrader.ca/a/toyota/rav4/kentville/nova%20scotia/5_62923132_20220830123611094/,2018 Toyota RAV4,Toyota,RAV4,2018,Black Currant Metallic,183943,KMT,22518,CAD,https://schema.org/InStock,2.5L I4 16V MPFI DOHC,Gas,Automatic,AWD XLE  XLE,"['Heated Mirrors', 'Keyless Entry', 'All Wheel Drive', 'Fog Lights']","{'showModule': True, 'showAllOptions': True, 'highlights': ['Heated Mirrors', 'Keyless Entry', 'All Wheel Drive', 'Fog Lights', 'Heated Seats', 'Adaptive Cruise Control'], 'options': ['Bluetooth', 'Leather Wrap Wheel', 'Sunroof'], 'extraOption': ' Power Tailgate, Heated Steering Wheel, Heated Seats, Bluetooth, Aluminum Wheels , Adaptive Cruise Control, Remote Keyless Entry', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': True, 'showAllOptions': True, 'highlights': ['Heated Mirrors', 'Keyless Entry', 'All Wheel Drive', 'Fog Lights', 'Heated Seats', 'Adaptive Cruise Control'], 'options': ['Bluetooth', 'Leather Wrap Wheel', 'Sunroof'], 'extraOption': ' Power Tailgate, Heated Steering Wheel, Heated Seats, Bluetooth, Aluminum Wheels , Adaptive Cruise Control, Remote Keyless Entry', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}",AWD XLE  XLE,Kentville,,23118B,Kentville Chrysler,Average,10.5,8.3,9.5,140.9,"{'specs': [{'key': 'Kilometres', 'value': '183,943 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'AWD XLE  XLE'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '2.5L I4 16V MPFI DOHC'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': 'Automatic'}, {'key': 'Drivetrain', 'value': '4WD'}, {'key': 'Stock Number', 'value': '23118B'}, {'key': 'Exterior Colour', 'value': 'Black Currant Metallic'}, {'key': 'Interior Colour', 'value': 'Black'}, {'key': 'Doors', 'value': '4'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '10.5L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '8.3L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}","[{'description': "" Sunroof,  Power Tailgate,  Heated Steering Wheel,  Heated Seats,  Bluetooth!\n \n  Compare at $23194 - Kentville Chryslers Price is just $22518! \n \n    This  2018 Toyota RAV4 is for sale today. \n \nA well rounded interior package and a proven formula for off road and on road capabilities, the 2018 Toyota RAV4 is setting benchmarks in the compact SUV segment. Numerous optional extras have been made as standard and the safety features are some of the most advanced to date. This 2018 Toyota RAV4 is simply a well built quality SUV that religiously follows Toyota's reliability reputation.This  SUV has 183,943 kms. It's  black currant metallic in colour  . It has an automatic transmission and is powered by a  176HP 2.5L 4 Cylinder Engine.  \n \n Our RAV4's trim level is AWD XLE. In addition to the LE trim, the 2018 Toyota RAV4 XLE AWD has added features like heated mirrors, power tailgate, front fog lamps, power sunroof with sunshade, heated leather steering wheel, upgraded heated power front seats, dual zone front automatic air conditioning, blind spot sensor, and a forward and rear pre-collision system. This vehicle has been upgraded with the following features: Sunroof,  Power Tailgate,  Heated Steering Wheel,  Heated Seats,  Bluetooth,  Aluminum Wheels ,  Adaptive Cruise Control. \n \nTo apply right now for financing use this link : **********\n \n \n\nAt Kentville Chrysler, we have a professional and committed sales staff with many years of experience satisfying our customers' needs. \nWhile every reasonable effort is made to ensure the accuracy of this data, we are not responsible for any errors or omissions contained on these pages. Please verify any information with a representative. o~o ""}]","This vehicle is <b>$867 ABOVE MARKET (4%)</b>. It is compared to similar vehicles in the <b>Kentville</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,FairPrice
https://www.autotrader.ca/a/toyota/rav4/halifax/nova%20scotia/5_63593775_20240712162312124/,2022 Toyota RAV4,Toyota,RAV4,2022,Midnight Black Metallic,29880,KMT,36998,CAD,https://schema.org/InStock,4 Cylinder Engine,Gas,,LOW KMS!!,[],"{'showModule': False, 'showAllOptions': False, 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': False, 'showAllOptions': False, 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}",LOW KMS!!,Halifax,,NK24146A,Bruce Auto Group,Low,5.8,6.3,6.0,140.9,"{'specs': [{'key': 'Kilometres', 'value': '29,880 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'LOW KMS!!'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '4 Cylinder Engine'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Drivetrain', 'value': '4x4'}, {'key': 'Stock Number', 'value': 'NK24146A'}, {'key': 'Exterior Colour', 'value': 'Midnight Black Metallic'}, {'key': 'Doors', 'value': '4'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '5.8L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '6.3L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}",[],"This vehicle is <b>$2,097 BELOW MARKET (5%)</b>. It is compared to similar vehicles in the <b>Halifax</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,GreatPrice
https://www.autotrader.ca/a/toyota/rav4/dartmouth/nova%20scotia/5_63788796_20080417122758531/,2022 Toyota RAV4,Toyota,RAV4,2022,White,78986,KMT,32990,CAD,https://schema.org/InStock,2.5L,Gas,Automatic,"LE AWD CLEAN CARFAX, BLIND SPOT MONITOR, LANE DEPA","['Keyless Entry', 'Cruise Control', 'All Wheel Drive', 'Power Mirrors']","{'showModule': True, 'showAllOptions': True, 'highlights': ['Keyless Entry', 'Cruise Control', 'All Wheel Drive', 'Power Mirrors', 'Power Windows', 'Heated Seats'], 'options': ['Rear View Camera', 'Air Conditioning', 'Bluetooth', 'Power Locks', 'Tinted Windows', 'Side Impact Airbag', 'Traction Control', 'Anti-Lock Brakes (ABS)', 'Alloy Wheels', 'Bucket Seats'], 'extraOption': 'Touch Screen Monitor,Auto Headlight System,Heated Seats (Front),Knee Air Bags,Tiptronic,Split Fold Down Rear Seat,Steering Wheel Media Controls,Tinted Glass,5 Door', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': True, 'showAllOptions': True, 'highlights': ['Keyless Entry', 'Cruise Control', 'All Wheel Drive', 'Power Mirrors', 'Power Windows', 'Heated Seats'], 'options': ['Rear View Camera', 'Air Conditioning', 'Bluetooth', 'Power Locks', 'Tinted Windows', 'Side Impact Airbag', 'Traction Control', 'Anti-Lock Brakes (ABS)', 'Alloy Wheels', 'Bucket Seats'], 'extraOption': 'Touch Screen Monitor,Auto Headlight System,Heated Seats (Front),Knee Air Bags,Tiptronic,Split Fold Down Rear Seat,Steering Wheel Media Controls,Tinted Glass,5 Door', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","LE AWD CLEAN CARFAX, BLIND SPOT MONITOR, LANE DEPA",Dartmouth,,GJ540,O'Regan's Green Light Used Cars Dartmouth,Average,8.7,6.9,7.9,140.9,"{'specs': [{'key': 'Kilometres', 'value': '78,986 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'LE AWD CLEAN CARFAX, BLIND SPOT MONITOR, LANE DEPA'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '2.5L'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': 'Automatic'}, {'key': 'Drivetrain', 'value': '4WD'}, {'key': 'Stock Number', 'value': 'GJ540'}, {'key': 'Exterior Colour', 'value': 'White'}, {'key': 'Interior Colour', 'value': 'Black'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '8.7L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '6.9L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}","[{'description': 'CLEAN CARFAX,BLIND SPOT MONITOR, LANE DEPARTURE WARNING, BACK UP CAMERA, HEATED SEATS, CRUISE CONTROL, POWER GROUP, ICE COLD AIR '}]","This vehicle is <b>$302 ABOVE MARKET (0%)</b>. It is compared to similar vehicles in the <b>Dartmouth</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,FairPrice
https://www.autotrader.ca/a/toyota/rav4/lower%20sackville/nova%20scotia/5_63733799_20240304155546088/,2021 Toyota RAV4,Toyota,RAV4,2021,Midnight Black Metallic,62566,KMT,32887,CAD,https://schema.org/InStock,2.5L 4cyl,Gas,8 Speed Automatic,LE,"['Intermittent Wipers', 'Heated Mirrors', 'Telescoping Steering', 'All Wheel Drive']","{'showModule': True, 'showAllOptions': True, 'highlights': ['Intermittent Wipers', 'Heated Mirrors', 'Telescoping Steering', 'All Wheel Drive', 'Roll Bar', 'Heated Seats'], 'options': ['Air Conditioning', 'Power Steering', 'Traction Control', 'Dual Airbag', 'AM/FM Stereo', 'Spoiler', 'Tachometer', 'Anti-Lock Brakes (ABS)', 'Tilt Steering', 'Rear Defroster', 'Cruise Control', 'Power Mirrors', 'Power Windows', 'Stability Control'], 'extraOption': '1-touch down,1-touch up,Brake assist,Delay-off headlights,Driver door bin,Driver vanity mirror,Four wheel independent suspension,Front anti-roll bar,Front beverage holders,Front centre armrest,Front reading lights,Fully automatic headlights,Ignition disable,Knee airbag,Occupant sensing airbag,Outside temperature display,Overhead airbag,Passenger door bin,Rear anti-roll bar,Rear beverage holders,Rear seat centre armrest,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Turn signal indicator mirrors,Variably intermittent wipers,Auto high-beam headlights,Exterior parking camera rear,Tracker system', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': True, 'showAllOptions': True, 'highlights': ['Intermittent Wipers', 'Heated Mirrors', 'Telescoping Steering', 'All Wheel Drive', 'Roll Bar', 'Heated Seats'], 'options': ['Air Conditioning', 'Power Steering', 'Traction Control', 'Dual Airbag', 'AM/FM Stereo', 'Spoiler', 'Tachometer', 'Anti-Lock Brakes (ABS)', 'Tilt Steering', 'Rear Defroster', 'Cruise Control', 'Power Mirrors', 'Power Windows', 'Stability Control'], 'extraOption': '1-touch down,1-touch up,Brake assist,Delay-off headlights,Driver door bin,Driver vanity mirror,Four wheel independent suspension,Front anti-roll bar,Front beverage holders,Front centre armrest,Front reading lights,Fully automatic headlights,Ignition disable,Knee airbag,Occupant sensing airbag,Outside temperature display,Overhead airbag,Passenger door bin,Rear anti-roll bar,Rear beverage holders,Rear seat centre armrest,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Turn signal indicator mirrors,Variably intermittent wipers,Auto high-beam headlights,Exterior parking camera rear,Tracker system', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}",LE,Lower Sackville,,243370B,Recar Halifax,Average,8.7,6.9,7.9,140.9,"{'specs': [{'key': 'Kilometres', 'value': '62,566 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'LE'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '2.5L 4cyl'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': '8 Speed Automatic'}, {'key': 'Drivetrain', 'value': 'AWD'}, {'key': 'Stock Number', 'value': '243370B'}, {'key': 'Exterior Colour', 'value': 'Midnight Black Metallic'}, {'key': 'Doors', 'value': '2'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '8.7L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '6.9L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}","[{'description': ""\n \nRAV4 LE AWD with Apple CarPlay,Heated Seats andKeyless Entry!\n \nThe 2021 Toyota RAV4 LE AWD is powered by a robust 2.5L 4-cylinder engine paired with an automatic transmission, offering a blend of performance and efficiency. This engine delivers a smooth, responsive driving experience with ample power for both city and highway driving. The all-wheel-drive system enhances traction and stability, making the RAV4 a versatile choice for various weather conditions and road types.\n \nInside, the RAV4 LE provides a comfortable and spacious cabin designed for both driver and passengers. The seats are supportive and well-cushioned, ensuring a pleasant ride on long journeys or daily commutes. The interior features ample legroom and headroom, while the rear seats and cargo area offer generous space that can easily accommodate your gear, groceries, or luggage.\n \nOverall, the 2021 Toyota RAV4 LE AWD combines dependable performance, comfort, and practicality in a sleek black package. With its low mileage and advanced features, this RAV4 is an excellent option for those seeking a reliable, stylish, and versatile SUV that meets a variety of driving needs.\n \nOnly $32,887 or $150/Wk Tax Inc $0 Down! Email ********** for more info!\n \nAll ReCar Certified Vehicles come with our 360 degree inspection which is a very meticulous and comprehensive 170 point mechanical and cosmetic inspection and is backed by our 12 month ReCar Certified Guarantee FREE of charge! For added convenience and peace of mind, we offer a 7 day test drive which means within the first 7 days of ownership, if you are unhappy with the vehicle or feel you made the wrong selection, you may bring it back to ReCar and exchange it for a different vehicle in stock. This Certified vehicle comes with a Brand new NB MVI sticker on it, fresh oil and filter change and complimentary CarFax vehicle history report. Our Certified vehicles also get the Guaranteed Best Interest rates and we offer Customer focused Fixed, No Pressure Pricing. Our Non Commissioned vehicle advisors also offer test drives to your door on our Certified vehicles!\n \nFast, Flexible Financing for Everyone  We work with over 16 lenders; not only to get you the best possible rates but to also provide you with the best possible terms, regardless of your credit situation. No Obligation Pre-Approvals within 2 hours from the Comfort of Your Home!! Apply Online @ **********\n \n\n \nIt is the purchaser's responsibility to personally verify the year, make, model, mileage, options and any remaining or extended warranty prior to purchasing this vehicle. Although many of our ReCar Certified vehicles have multiple sets of keys, a minimum of 1 key can be guaranteed with our ReCar Certified vehicles. ""}]","This vehicle is <b>$696 ABOVE MARKET (2%)</b>. It is compared to similar vehicles in the <b>Lower Sackville</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,FairPrice
https://www.autotrader.ca/a/toyota/rav4/new%20minas/nova%20scotia/5_63504357_20191025163043287/,2019 Toyota RAV4,Toyota,RAV4,2019,Magnetic Grey Metallic,102464,KMT,28823,CAD,https://schema.org/InStock,Regular Unleaded I-4 2.5 L/152,Gas,Automatic,,[],"{'showModule': False, 'showAllOptions': False, 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': False, 'showAllOptions': False, 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}",,New Minas,,PA0746,Steele Valley Chevrolet,Average,9.2,7.1,8.3,140.9,"{'specs': [{'key': 'Kilometres', 'value': '102,464 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': 'Regular Unleaded I-4 2.5 L/152'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': 'Automatic'}, {'key': 'Drivetrain', 'value': 'AWD'}, {'key': 'Stock Number', 'value': 'PA0746'}, {'key': 'Exterior Colour', 'value': 'Magnetic Grey Metallic'}, {'key': 'Passengers', 'value': '5'}, {'key': 'Doors', 'value': '4'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '9.2L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '7.1L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}",[],"This vehicle is <b>$677 BELOW MARKET (2%)</b>. It is compared to similar vehicles in the <b>New Minas</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,GoodPrice
https://www.autotrader.ca/a/toyota/rav4/truro/nova%20scotia/5_63515586_20070403065923609/,2021 Toyota RAV4,Toyota,RAV4,2021,Super White,82966,KMT,33599,CAD,https://schema.org/InStock,2.5L 4cyl,Gas,8 Speed Automatic,XLE AWD | Sunroof | Zacks Certified,"['Intermittent Wipers', 'Heated Mirrors', 'Keyless Entry', 'Multi Point Inspection']","{'showModule': True, 'showAllOptions': True, 'highlights': ['Intermittent Wipers', 'Heated Mirrors', 'Keyless Entry', 'Telescoping Steering', 'All Wheel Drive', 'Roll Bar'], 'options': ['Air Conditioning', 'Bucket Seats', 'Power Steering', 'Traction Control', 'Dual Airbag', 'Rain Sensor Wipers', 'AM/FM Stereo', 'Fog Lights', 'Spoiler', 'Tachometer', 'Anti-Lock Brakes (ABS)', 'Tilt Steering', 'Rear Defroster', 'Cruise Control', 'Panoramic Sunroof', 'Power Mirrors', 'Power Windows', 'Stability Control', 'Alloy Wheels'], 'extraOption': '1-touch down,1-touch up,Automatic temperature control,Brake assist,Delay-off headlights,Driver door bin,Driver vanity mirror,Four wheel independent suspension,Front anti-roll bar,Front beverage holders,Front centre armrest,Front reading lights,Fully automatic headlights,Ignition disable,Knee airbag,Occupant sensing airbag,Outside temperature display,Overhead airbag,Passenger door bin,Rear anti-roll bar,Rear beverage holders,Rear seat centre armrest,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Turn signal indicator mirrors,Variably intermittent wipers,Trunk/hatch auto-latch,Auto high-beam headlights,Power 2-way driver lumbar support,Exterior parking camera rear,Tracker system', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': True, 'showAllOptions': True, 'highlights': ['Intermittent Wipers', 'Heated Mirrors', 'Keyless Entry', 'Telescoping Steering', 'All Wheel Drive', 'Roll Bar'], 'options': ['Air Conditioning', 'Bucket Seats', 'Power Steering', 'Traction Control', 'Dual Airbag', 'Rain Sensor Wipers', 'AM/FM Stereo', 'Fog Lights', 'Spoiler', 'Tachometer', 'Anti-Lock Brakes (ABS)', 'Tilt Steering', 'Rear Defroster', 'Cruise Control', 'Panoramic Sunroof', 'Power Mirrors', 'Power Windows', 'Stability Control', 'Alloy Wheels'], 'extraOption': '1-touch down,1-touch up,Automatic temperature control,Brake assist,Delay-off headlights,Driver door bin,Driver vanity mirror,Four wheel independent suspension,Front anti-roll bar,Front beverage holders,Front centre armrest,Front reading lights,Fully automatic headlights,Ignition disable,Knee airbag,Occupant sensing airbag,Outside temperature display,Overhead airbag,Passenger door bin,Rear anti-roll bar,Rear beverage holders,Rear seat centre armrest,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Turn signal indicator mirrors,Variably intermittent wipers,Trunk/hatch auto-latch,Auto high-beam headlights,Power 2-way driver lumbar support,Exterior parking camera rear,Tracker system', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}",XLE AWD | Sunroof | Zacks Certified,Truro,,47692,Zacks Auto Sales,Average,8.8,7.1,8.0,140.9,"{'specs': [{'key': 'Kilometres', 'value': '82,966 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'XLE AWD | Sunroof | Zacks Certified'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '2.5L 4cyl'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': '8 Speed Automatic'}, {'key': 'Drivetrain', 'value': 'AWD'}, {'key': 'Stock Number', 'value': '47692'}, {'key': 'Exterior Colour', 'value': 'Super White'}, {'key': 'Interior Colour', 'value': 'Black'}, {'key': 'Doors', 'value': '2'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '8.8L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '7.1L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}","[{'description': 'New Price! 2021 Toyota RAV4 XLE XLE AWD | Sunroof | Zacks Certified Certified. 8-Speed Automatic AWD Super White 2.5L 4-Cylinder DOHC\n\n\nAWD, Black w/Fabric Seat Trim, 17"" Alloy Wheels, Apple CarPlay/Android Auto, Automatic temperature control, Exterior Parking Camera Rear, Front fog lights, Heated door mirrors, Heated Front Bucket Seats, Heated steering wheel, Power driver seat, Power Liftgate, Power moonroof, Power windows, Radio: Audio Plus, Rain sensing wipers, RAV4 XLE Grade, Rear window defroster, Remote keyless entry.\n\nCertification Program Details: Fully Reconditioned | Fresh 2 Yr MVI | 30 day warranty* | 110 point inspection | Full tank of fuel | Krown rustproofed | Flexible financing options | Professionally detailed\n\nThis vehicle is Zacks Certified! You\'re approved! We work with you. Together we\'ll find a solution that makes sense for your individual situation. Please visit us or call ********** to learn about our great selection.\nAwards:\n  * ALG Canada Residual Value Awards\nWith 22 lenders available Zack\'s Auto Sales can offer our customers with the lowest available interest rate. Thank you for taking the time to check out our selection! '}]","This vehicle is <b>$265 BELOW MARKET (0%)</b>. It is compared to similar vehicles in the <b>Truro</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,GoodPrice
https://www.autotrader.ca/a/toyota/rav4/bedford/nova%20scotia/5_63581426_20171108140002288/,2022 Toyota RAV4,Toyota,RAV4,2022,Magnetic Grey Metallic,42820,KMT,30990,CAD,https://schema.org/InStock,4 Cylinder Engine,Gas,Automatic,"LE AWD w/ Apple CarPlay & Android Auto, A/C, Rearv","['All Wheel Drive', 'Heated Seats', 'One Owner', 'Accident Free']","{'showModule': True, 'showAllOptions': True, 'highlights': ['All Wheel Drive', 'Heated Seats', 'Rear View Camera', 'Air Conditioning', 'Bluetooth'], 'options': [], 'extraOption': 'Dynamic Radar Cruise Control,Lane Departure Alert with Steering Assist & Road Edge Detection,Automatic High Beams,Apple CarPlay & Android Auto,USB Ports ,Aux Input,Toyota Safety Sense 2.0,Rearview Camera,Blind Spot Monitor w/ Rear Cross Traffic Alert,Pre-Collision System with Pedestrian & Bicycle Detection', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","{'showModule': True, 'showAllOptions': True, 'highlights': ['All Wheel Drive', 'Heated Seats', 'Rear View Camera', 'Air Conditioning', 'Bluetooth'], 'options': [], 'extraOption': 'Dynamic Radar Cruise Control,Lane Departure Alert with Steering Assist & Road Edge Detection,Automatic High Beams,Apple CarPlay & Android Auto,USB Ports ,Aux Input,Toyota Safety Sense 2.0,Rearview Camera,Blind Spot Monitor w/ Rear Cross Traffic Alert,Pre-Collision System with Pedestrian & Bicycle Detection', 'dataLayerSectionName': 'features', 'order': 150, 'navigationAnchorName': 'vdp-options-widget', 'navigationTitle': 'Features &'}","LE AWD w/ Apple CarPlay & Android Auto, A/C, Rearv",Bedford,,34996-6,Clutch,Average,8.7,6.9,7.9,140.9,"{'specs': [{'key': 'Kilometres', 'value': '42,820 km'}, {'key': 'Status', 'value': 'Used'}, {'key': 'Trim', 'value': 'LE AWD w/ Apple CarPlay & Android Auto, A/C, Rearv'}, {'key': 'Body Type', 'value': 'SUV'}, {'key': 'Engine', 'value': '4 Cylinder Engine'}, {'key': 'Cylinder', 'value': '4'}, {'key': 'Transmission', 'value': 'Automatic'}, {'key': 'Drivetrain', 'value': 'AWD'}, {'key': 'Stock Number', 'value': '34996-6'}, {'key': 'Exterior Colour', 'value': 'Magnetic Grey Metallic'}, {'key': 'Interior Colour', 'value': 'Black'}, {'key': 'Passengers', 'value': '5'}, {'key': 'Doors', 'value': '4'}, {'key': 'Fuel Type', 'value': 'Gas'}, {'key': 'City Fuel Economy', 'value': '8.7L/100km'}, {'key': 'Hwy Fuel Economy', 'value': '6.9L/100km'}], 'showMadeIn': True, 'madeIn': 'canadaFlag', 'dataLayerSectionName': 'specs', 'order': 110, 'navigationAnchorName': 'vdp-specs-widget', 'navigationTitle': 'Specs'}","[{'description': 'NO ACCIDENTS / CLEAN CARFAX / 1 OWNER / A/C, Dynamic Radar Cruise Control, Lane Departure Alert with Steering Assist & Road Edge Detection and more!\n \nClutch is the largest online used car retailer in Canada, delivering a seamless, hassle-free car-buying experience to drivers everywhere. Shop hundreds of used cars online, get the right one delivered to your door, and enjoy peace of mind with our optional 10-Day Money-Back Guarantee. How sweet is that? To learn more, visit clutch.ca.\n \nThe top features for this 2022 Toyota RAV4 include:\n \nA/C\nDynamic Radar Cruise Control\nLane Departure Alert with Steering Assist & Road Edge Detection\nAutomatic High Beams\nApple CarPlay & Android Auto\nUSB Ports\nAux Input\nBluetooth\n \nSeamless home delivery - Delivery anywhere in Nova Scotia, anywhere on PEI, and East of Fredericton, New Brunswick. Available on select packages.\n \nTry it out for 10 days - If you do not like it, we will take it back. Available on select packages.\n \nQuality assured - Rigorous 210-point inspection and reconditioning process.\n \nPeace of mind - Optional 3-month Standard Warranty, with additional warranty options available. Plus, every Clutch car comes with a 2-year MVI.\n \nHaggle-free - No haggling or hard sells.\n \n100% Transparency - Full inspection reports on every car, including high-res photography and a free Carfax report.\n \nListed price is for cash purchase only and does not include taxes, Shipping Fees (if applicable), Delivery Fees (if applicable), government licensing fees. 10-day Money Back Guarantee, 3-month Standard Warranty, and home delivery are available with select packages.\n \nPrevious Provincial Registrations:\nOntario\n \nStock # 34996 \r\n\r\nWarranty:\r\nThis vehicle has only 10 months or 17,000km of warranty left.'}]","This vehicle is <b>$3,766 BELOW MARKET (10%)</b>. It is compared to similar vehicles in the <b>Bedford</b> and adjacent area. It’s based on kilometres, year, make, model, trim, manufacturer certification, manufacturer packages, options, and much more.",,GreatPrice
